date,headline,url,summary,year,month,day
2021-02-27 18:22:00,Σάββας Ξηρός: Ο ενδεχόμενος θάνατος του Δημήτρη Κουφοντίνα δεν πρόκειται να αφήσει αλώβητο κανέναν,https://www.documentonews.gr/article/sabbas-xhros-o-endexomenos-thanatos-toy-dhmhtrh-koyfontina-den-prokeitai-na-afhsei-alwbhto-kanenan/," Ο Σάββας Ξηρός, με δήλωση που παραχώρησε στο tetartopress.gr και… ",2021,02,27
2021-02-27 17:58:00,Δικηγορικός Σύλλογος Πειραιά: Η πολιτεία να εφαρμόσει το νόμο για τον Δημ. Κουφοντίνα,https://www.documentonews.gr/article/dikhgorikos-syllogos-peiraia-h-politeia-na-efarmosei-to-nomo-gia-ton-dhm-koyfontina/, Σε ψήφισμα του το ΔΣ του Δικηγορικού Συλλόγου Πειραιώς ζητά… ,2021,02,27
2021-02-27 15:04:00,ΣΥΡΙΖΑ Πειραιά: Να παρέμβει η Πρόεδρος της Δημοκρατίας για να σωθεί ο Δημ. Κουφοντίνας,https://www.documentonews.gr/article/syriza-peiraia-na-parembei-h-proedros-ths-dhmokratias-gia-na-swthei-o-dhm-koyfontinas/, Με ομόφωνο ψήφισμα τους τα μέλη της Νομαρχιακής Συνδιάσκεψης Πειραιά… ,2021,02,27
2021-02-27 14:50:00,Νοσοκομείο Λαμίας: Σοβαρή επιδείνωση της υγείας του Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/nosokomeio-lamias-sobarh-epideinwsh-ths-ygeias-toy-dhmhtrh-koyfontina/, Το νοσοκομείο Λαμίας με ανακοίνωση του που υπογράφει ο διοικητής… ,2021,02,27
2021-02-27 13:31:00,Διονύσης Τεμπονέρας: Θυμίζει σε Μητσοτάκη-Μπακογιάνη πώς η οικογένειά του αντιμετώπισε τον φονιά Καλαμπόκα,https://www.documentonews.gr/article/dionyshs-temponeras-oymizei-se-mhtsotakh-mpakogianh-pws-h-oikogeneia-toy-antimetwpise-ton-fonia-kalampoka/," Συγκλονίζει η ανάρτηση του Διονύση Τεμπονέρα, γιου του Νίκου Τεμπονέρα,… ",2021,02,27
2021-02-27 12:24:00,"Δεν στηρίζουμε τον Κουφοντίνα, αλλά τη Δημοκρατία και το Κράτος Δικαίου",https://www.documentonews.gr/article/den-sthrizoyme-ton-koyfontina-alla-th-dhmokratia-kai-to-kratos-dikaioy/," Η κρισιμότητα των στιγμών δεν αφήνει περιθώρια για πολλούς προλόγους,… ",2021,02,27
2021-02-27 11:52:00,1000mods στο documentonews.gr: Η αστική δημοκρατία σας ζέχνει,https://www.documentonews.gr/article/1000mods-sto-documentonewsgr-h-astikh-dhmokratia-sas-zexnei/,  Δήλωση στο documentonews.gr έκαναν οι 1000mods με αφορμή το θέμα… ,2021,02,27
2021-02-27 11:29:00,Μεγάλη διαδήλωση για Κουφοντίνα: «Οι ζωές των κρατουμένων μετράνε» (Photos+Video),https://www.documentonews.gr/article/megalh-diadhlwsh-gia-koyfontina-oi-zwes-twn-kratoymenwn-metrane-photosvideo/," Νέα συγκέντρωση και μεγάλη διαδήλωση σήμερα στο Σύνταγμα, μετά από… ",2021,02,27
2021-02-27 09:36:00,«Κόλαφος» προέδρου Δικαστών-Εισαγγελέων κατά μειοψηφίας: «Ο Μεσαίωνας δεν ξεριζώθηκε ακόμη»,https://www.documentonews.gr/article/kolafos-proedroy-dikastwn-eisaggelewn-kata-meiopshfias-o-mesaiwnas-den-xerizwthhke-akomh/, Τη δική του απάντηση σε συναδέλφους του μέλη της Ένωσης… ,2021,02,27
2021-02-27 08:28:00,Επίσημη απάντηση για «κατέβασμα» αναρτήσεων για Κουφοντίνα: «Τρομοκράτες και οργανώσεις μίσους δεν έχουν θέση στο Facebook»!,https://www.documentonews.gr/article/epishmh-apanthsh-gia-katebasma-anarthsewn-gia-koyfontina-tromokrates-kai-organwseis-misoys-den-exoyn-thesh-sto-facebook/," «Οι τρομοκράτες, οι βίαιες εξτρεμιστικές ομάδες και οι οργανώσεις μίσους… ",2021,02,27
2021-02-26 19:18:00,Αρνείται την ιατρική ανάνηψη ο Δημήτρης Κουφοντίνας – Διέκοψε την αντιβίωση,https://www.documentonews.gr/article/arneitai-thn-iatrikh-ananhpsh-o-dhmhtrhs-koyfontinas-diekopse-thn-antibiwsh/, Ο Δημήτρης Κουφοντίνας ο οποίος διανύει την 50η ημέρα απεργίας… ,2021,02,26
2021-02-26 18:31:00,"Κουφοντίνας: Εξώδικο Κούρτοβικ προς τα κανάλια – «Εξυβρίζετε, συκοφαντείτε και λοιδορείτε συσκοτίζοντας την αλήθεια»",https://www.documentonews.gr/article/koyfontinas-exwdiko-koyrtobik-pros-ta-kanalia-exybrizete-sykofanteite-kai-loidoreite-syskotizontas-thn-alhtheia/, Καλεί τα κανάλια να σταματήσουν την «ανεπίτρεπτη πολιτική» κατά του… ,2021,02,26
2021-02-26 17:43:00,Οργίασε η ΕΛ.ΑΣ. στην πορεία αλληλεγγύης στον Κουφοντίνα – Μήνυση στη ΓΑΔΑ για αστυνομική βία καταθέτουν φωτορεπόρτερ (Video),https://www.documentonews.gr/article/orgiase-h-elas-sthn-poreia-allhleggyhs-ston-koyfontina-mhnysh-sth-gada-gia-astynomikh-bia-katathetoyn-fwtoreporter-video/," Συγκέντρωση αλληλεγγύης στον απεργό πείνας Δημήτρη Κουφοντίνα, πραγματοποιήθηκε την Παρασκευή… ",2021,02,26
2021-02-26 17:21:00,Ποιον συμφέρει ο θάνατος του Κουφοντίνα;,https://www.documentonews.gr/article/poion-symferei-o-thanatos-toy-koyfontina/, Από ώρα σε ώρα κρίνεται πιά η εξέλιξη της απεργίας… ,2021,02,26
2021-02-26 17:17:00,Παραίτηση Ντογιάκου από την Ένωση Δικαστών και Εισαγγελέων λόγω… Κουφοντίνα,https://www.documentonews.gr/article/paraithsh-ntogiakoy-apo-thn-enwsh-dikastwn-kai-eisaggelewn-logw-koyfontina/, Δεν συμμερίζεται τις απόψεις της Ένωσης Δικαστών και Εισαγγελέων (ΕνΔΕ)… ,2021,02,26
2021-02-26 12:01:00,Παρέμβαση δικηγόρων στον Εισαγγελέα του Αρείου Πάγου για τον Κουφοντίνα,https://www.documentonews.gr/article/parembash-dikhgorwn-ston-eisaggelea-toy-areioy-pagoy-gia-ton-koyfontina/," Αντιπροσωπεία δικηγόρων, αποτελούμενη από τους Ζορμπαλά Αλέκα, Καμπαγιάννη Θανάση, Παπαδάκη… ",2021,02,26
2021-02-25 17:29:00,Γιατρός Κουφοντίνα: «Κινδυνεύει να χάσει τη ζωή του τα επόμενα δύο 24ωρα»,https://www.documentonews.gr/article/giatros-koyfontina-kindyneyei-na-xasei-th-zwh-toy-ta-epomena-dyo-24wra/, Τον Δημήτρη Κουφοντίνα επισκέφτηκε σήμερα Πέμπτη ο γιατρός επιλογής του… ,2021,02,25
2021-02-25 17:03:00,ΕΕΔΑ για Κουφοντίνα: Καλούμε την Πολιτεία να σεβαστεί και να διασφαλίσει το δικαίωμα του κρατούμενου,https://www.documentonews.gr/article/eeda-gia-koyfontina-kaloyme-thn-politeia-na-sebastei-kai-na-diasfalisei-to-dikaiwma-toy-kratoymenoy/, Ανακοίνωση για την υπόθεση του απεργού πείνας και δίψας Δημήτρη… ,2021,02,25
2021-02-25 13:11:00,Βέβηλος για Κουφοντίνα: Δεν έχουν πια εξουσία πάνω του και αυτό τους φοβίζει περισσότερο από τον θάνατό του,https://www.documentonews.gr/article/bebhlos-gia-koyfontina-den-exoyn-pia-exoysia-panw-toy-kai-ayto-toys-fobizei-perissotero-apo-ton-thanato-toy/, Με μία σύντομη δήλωση του στο documentonews.gr ο Βέβηλος στέκεται… ,2021,02,25
2021-02-25 08:48:00,Ένωση Εισαγγελέων για Κουφοντίνα: Ελήφθησαν τα αναγκαία μέτρα για τη διασφάλιση της υγείας του,https://www.documentonews.gr/article/enwsh-eisaggelewn-gia-koyfontina-elhfthhsan-ta-anagkaia-metra-gia-th-diasfalish-ths-ygeias-toy/, Διευκρινίσεις σχετικά με το «μπάχαλο» που δημιουργήθηκε σχετικά με την… ,2021,02,25
2021-02-25 08:28:00,Η αμετανόητη ΝΔ δίνει «γραμμή» αναλγησίας για τον Κουφοντίνα με εσωτερικο σημείωμα,https://www.documentonews.gr/article/h-ametanohth-nd-dinei-grammh-analghsias-gia-ton-koyfontina-me-eswteriko-shmeiwma/, Ένα εσωτερικό ενημερωτικό e-mail της Νέας Δημοκρατίας το οποίο «δίνε… ,2021,02,25
2021-02-24 21:01:00,Παρεμβάσεις πολιτών και στο facebook του Κυριάκου Μητσοτάκη για Κουφοντίνα,https://www.documentonews.gr/article/parembaseis-politwn-kai-sto-facebook-toy-kyriakoy-mhtsotakh-gia-koyfontina/," Μετά το προφίλ της Προέδρου της Δημοκρατίας, Κατερίνας Σακελλαροπούλου, σειρά… ",2021,02,24
2021-02-24 19:56:00,Μαζική παρέμβαση στο Facebook της Κατερίνας Σακελλαροπούλου για τον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/mazikh-parembash-sto-facebook-ths-katerinas-sakellaropoyloy-gia-ton-dhmhtrh-koyfontina/, Εκατοντάδες είναι τα μηνύματα που έχουν σταλεί στο facebook προφίλ… ,2021,02,24
2021-02-24 19:40:00,Αγγελάκας για Κουφοντίνα: Αν πεθάνει η ντροπή θα πέσει πάνω σε όλους μας,https://www.documentonews.gr/article/aggelakas-gia-koyfontina-an-pethanei-h-ntroph-tha-pesei-panw-se-oloys-mas/, Με μία σύντομη δήλωση τοποθετήθηκε ο Γιάννης Αγγελάκας για την… ,2021,02,24
2021-02-24 19:02:00,Επεισόδια και άγρια καταστολή στην πορεία για τον Κουφοντίνα (Photos),https://www.documentonews.gr/article/epeisodia-sto-kentro-ths-athhnas-metaxy-mat-kai-diadhlwtwn-sthn-poreia-gia-ton-koyfontina/, Ένταση επικράτησε το απόγευμα της Τετάρτης στο κέντρο της Αθήνας… ,2021,02,24
2021-02-24 14:20:00,Παρέμβαση Μαζιώτη για την υποχρεωτική σίτιση Κουφοντίνα,https://www.documentonews.gr/article/parembash-maziwth-gia-thn-ypoxrewtikh-sitish-koyfontina/, Παρέμβαση για την εισαγγελική εντολή για την αναγκαστική σίτιση του… ,2021,02,24
2021-02-24 10:20:00,Κλείνουν στις 16:30 οι σταθμοί Μετρό «Πανεπιστήμιο» και «Σύνταγμα» λόγω συγκέντρωσης για τον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/kleinoyn-stis-1630-oi-stathmoi-metro-panepisthmio-kai-syntagma-logw-sygkentrwshs-gia-to-dhmhtrh-koyfontina/, Κλείνουν σήμερα στις 16:30 οι σταθμοί του Μετρό «Πανεπιστήμιο» και… ,2021,02,24
2021-02-23 20:03:00,Εισαγγελική διάταξη για χορήγηση «κάθε αναγκαίου ιατρικου μέτρου» στον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/eisaggelikh-diataxh-gia-anagkastikh-sitish-ston-koyfontina/," Με διάταξη της εισαγγελέως Πρωτοδικών Λαμίας, που εκδόθηκε σήμερα μετά… ",2021,02,23
2021-02-23 16:13:00,Σεβαστίδης: Οι άδειες κρατουμένων δεν προϋποθέτουν μεταμέλεια,https://www.documentonews.gr/article/sebastidhs-oi-adeies-kratoymenwn-den-proypothetoyn-metameleia/," Τι είχε δηλώσει δύο χρόνια πριν, το 2019, ο πρόεδρος… ",2021,02,23
2021-02-23 12:55:00,Σύγκρουση στη Βουλή για τον απεργό πείνας Κουφοντίνα,https://www.documentonews.gr/article/sygkroysh-sth-boylh-gia-ton-apergo-peinas-koyfontina/, Ανέβηκαν οι τόνοι στην Ολομέλεια της Βουλής μεταξύ της κυβέρνησης… ,2021,02,23
2021-02-23 12:31:00,Παρέμβαση υπέρ Κουφοντίνα στο σπίτι της Σακελλαροπούλου στο Μεταξουργείο,https://www.documentonews.gr/article/parembash-yper-koyfontina-sto-spiti-ths-sakellaropoyloy-sto-metaxoyrgeio/," Παρέμβαση υπέρ του Δημήτρη Κουφοντίνα, πραγματοποίησαν περίπου στις 13:00 περίπου 50… ",2021,02,23
2021-02-23 09:16:00,Το Facebook μπλοκάρει λογαριασμούς δημοσιογράφων που κάνουν κριτική στην κυβέρνηση για τον Κουφοντίνα,https://www.documentonews.gr/article/to-facebook-mplokarei-logariasmoys-dhmosiografwn-poy-kanoyn-kritikh-sthn-kybernhsh-gia-ton-koyfontina/, Σχόλια και λογαριασμούς Ελλήνων δημοσιογράφων που κάνουν κριτική στην κυβέρνηση… ,2021,02,23
2021-02-22 20:24:00,ΕλΕΔΑ για Δημήτρη Κουφοντίνα: «Ας πρυτανεύσει επιτέλους η λογική και το κράτος δικαίου»,https://www.documentonews.gr/article/eleda-gia-dhmhtrh-koyfontina-as-prytaneysei-epiteloys-h-logikh-kai-to-kratos-dikaioy/, Η Ελληνική Ένωση για τα Δικαιώματα του Ανθρώπου απηύθυνε με… ,2021,02,22
2021-02-22 18:28:00,Σε οριακό σημείο η ζωή του Κουφοντίνα – Έβγαλε τον ορό ενυδάτωσης,https://www.documentonews.gr/article/se-oriako-shmeio-h-zwh-toy-koyfontina-zhthse-na-toy-afairethei-o-oros-ths-enydatwshs/, Εξαιρετικά κρίσιμη είναι η κατάσταση της υγείας του Δημήτρη Κουφοντίνα… ,2021,02,22
2021-02-22 13:58:00,Έκκληση Γαβρά στον Μητσοτάκη για μεταφορά του Κουφοντίνα στον Κορυδαλλό,https://www.documentonews.gr/article/ekklhsh-gabra-ston-mhtsotakh-gia-metafora-toy-koyfontina-ston-korydallo/," Ο γνωστός σκηνοθέτης Κώστας Γαβράς, με δήλωσή του στην «Εφημερίδα… ",2021,02,22
2021-02-20 16:54:00,Πανό και τρικάκια για τον Κουφοντίνα στα γραφεία της ΝΔ στην Πειραιώς – πολλές προσαγωγές από την αστυνομία,https://www.documentonews.gr/article/pano-kai-trikakia-gia-ton-koyfontina-sta-grafeia-ths-nd-sthn-peiraiws-polles-prosagwges-apo-thn-astynomia/," Τρικάκια με συνθήματα για τον Δημήτρη Κουφοντίνα, πέταξαν έξω από… ",2021,02,20
2021-02-20 11:21:00,Συγκέντρωση αλληλεγγύης για Κουφοντίνα στο Σύνταγμα: «Όχι νεκρός απεργός πείνας» (Photos),https://www.documentonews.gr/article/sygkentrwsh-allhleggyhs-gia-koyfontina-sto-syntagma-oxi-nekros-apergos-peinas-photos/, Συγκέντρωση αλληλεγγύης στο Σύνταγμα είναι σε εξέλιξη σήμερα Σάββατο στην… ,2021,02,20
2021-02-19 17:51:00,Κουφοντίνας: Συνεχίζει την προσπάθεια παραπλάνησης η Νικολάου,https://www.documentonews.gr/article/koyfontinas-synexizei-thn-prospatheia-paraplanhshs-h-nikolaoy/, Σε μια σειρά από ψέματα και αυτοαναιρέσεις επιδόθηκε στην ανακοίνωσή… ,2021,02,19
2021-02-18 13:00:00,Μπακογιάννη για Κουφοντίνα: Ο νόμος πρέπει να ισχύει για όλους (Video),https://www.documentonews.gr/article/mpakogiannh-gia-koyfontina-o-nomos-prepei-na-isxyei-gia-oloys-video/," Σε μία δήλωση με πολλές ερμηνείες πέρασε η Ντόρα Μπακογιάννη,… ",2021,02,18
2021-02-16 21:33:00,Εισήχθη στη ΜΕΘ ο Δ. Κουφοντίνας – Προ των ευθυνών της η κυβέρνηση,https://www.documentonews.gr/article/eishxthh-sth-meo-o-d-koyfontinas-pro-twn-eythynwn-ths-h-kybernhsh/, Στη ΜΕΘ του Νοσοκομείου Λαμίας εισήχθη ο απεργός πείνας Δημήτρης… ,2021,02,16
2021-02-15 18:21:00,Ώρα μηδέν για τον Δημήτρη Κουφοντίνα – Θα τον αφήσουν να πεθάνει;,https://www.documentonews.gr/article/ora-miden-gia-ton-dimitri-koyfontina-tha-ton-afisoyn-na-pethanei/, «Ήταν ένας καταδικασμένος εγκληματίας. Ο ίδιος επέλεξε να χάσει τη… ,2021,02,15
2021-02-14 11:26:00,Κρίσιμη η κατάσταση της υγείας του Δημ. Κουφοντίνα – τι λέει η συνήγορος του,https://www.documentonews.gr/article/krisimh-h-katastash-ths-ygeias-toy-dhm-koyfontina-ti-leei-h-synhgoros-toy/, Δύο γιατροί κρούουν τον κώδωνα του κινδύνου για την κατάσταση… ,2021,02,14
2021-09-02 17:02:00,Επίθεση της αστυνομίας στη συγκέντρωση για τον Κουφοντίνα (Photos – Video),https://www.documentonews.gr/article/epithesh-ths-astynomias-sth-sygkentrwsh-gia-ton-koyfontina-photos-video/, Ένταση σημειώθηκε στο κέντρο της Αθήνας όταν η αστυνομία επιτέθηκε… ,2021,09,02
2021-08-02 14:58:00,Στην ευρωβουλή το θέμα του απεργού πείνας Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/sthn-eyrwboylh-to-thema-toy-apergoy-peinas-dhmhtrh-koyfontina/," Ο Μιγκέλ Ουρμπάν Κρέσπο, συντονιστής της επιτροπής Ανθρωπίνων Δικαιωμάτων του… ",2021,08,02
2021-04-02 08:30:00,Μικαέλ Λεβί και Ελένη Βαρίκα για Κουφοντίνα: «Η δικαιοσύνη οφείλει να είναι απρόσωπη και οι νόμοι να εφαρμόζονται για όλους»,https://www.documentonews.gr/article/mikael-lebi-kai-elenh-barika-gia-koyfontina-h-dikaiosynh-ofeilei-na-einai-aproswph-kai-oi-nomoi-na-efarmozontai-gia-oloys/," Με μια σύντομη δήλωση, ο Μικαέλ Λεβί, κοινωνιολόγος, φιλόσοφος, ομότιμος… ",2021,04,02
2021-03-02 14:01:00,Δεκάδες γιατροί υπογράφουν κείμενο για να «σωθεί η ζωή του απεργού πείνας Δημήτρη Κουφοντίνα»,https://www.documentonews.gr/article/dekades-giatroi-ypografoyn-keimeno-gia-na-swthei-h-zwh-toy-apergoy-peinas-dhmhtrh-koyfontina/, «Να σωθεί η ζωή του απεργού πείνας Δημήτρη Κουφοντίνα» ζητούν… ,2021,03,02
2021-01-30 13:08:00,Θεσσαλονίκη: Παρέμβαση αντιεξουσιαστών στην Εθνική Σχολή Δικαστών για τον Δημ. Κουφοντίνα,https://www.documentonews.gr/article/oessalonikh-parembash-antiexoysiastwn-sthn-ethnikh-sxolh-dikastwn-gia-ton-dhm-koyfontina/, Στο στόχαστρο της ομάδας “Αναρχικές/οί” βρέθηκε την Παρασκευή η Εθνική… ,2021,01,30
2021-01-29 21:10:00,Αθήνα: Ένταση στη συγκέντρωση για τον Κουφοντίνα – 21 προσαγωγές,https://www.documentonews.gr/article/athhna-entash-sth-sygkentrwsh-gia-ton-koyfontina-21-prosagwges/, Σε 21 προσαγωγές προχώρησε η ΕΛΑΣ κατά τη διάρκεια της… ,2021,01,29
2021-01-29 16:10:00,Χημικά και ξύλο στη συγκέντρωση για τον Κουφοντίνα στο κέντρο της Αθήνας,https://www.documentonews.gr/article/xhmika-kai-xylo-sth-sygkentrwsh-gia-ton-koyfontina-sto-kentro-ths-athhnas/, Πανδαιμόνιο επικράτησε στο κέντρο της Αθήνας νωρίς το απόγευμα της… ,2021,01,29
2021-01-29 10:13:00,Η Νικολάου διαστρεβλώνει τον εαυτό της: «Στον Δομοκό ο Κουφοντίνας γιατί ανήκει σε φυλακή υψίστης ασφαλείας»,https://www.documentonews.gr/article/h-nikolaoy-diastreblwnei-ton-eayto-ths-ston-domoko-o-koyfontinas-giati-anhkei-se-fylakh-ypsisths-asfaleias/," Σε συνέντευξη που παραχώρησε την περασμένη Τετάρτη, η Γενική Γραμματέας… ",2021,01,29
2021-01-25 10:35:00,Στο νοσοκομείο για τρίτη φορά ο Δημήτρης Κουφοντίνας,https://www.documentonews.gr/article/sto-nosokomeio-gia-trith-fora-o-dhmhtrhs-koyfontinas/, Στα Επείγοντα του Γενικού Νοσοκομείου Λαμίας βρίσκεται αυτή την ώρα… ,2021,01,25
2021-01-23 14:16:00,Απεργία πείνας Δημήτρη Κουφοντίνα: Ένα επικίνδυνο κουβάρι οι ακροβασίες της Σοφίας Νικολάου,https://www.documentonews.gr/article/apergia-peinas-dhmhtrh-koyfontina-ena-epikindyno-koybari-oi-akrobasies-ths-sofias-nikolaoy/, Μετά και την παρέμβαση του Συνηγόρου του Πολίτη που ζητά… ,2021,01,23
2021-01-22 14:02:00,"Κούρτοβικ: Η Δημοκρατία δεν εκδικείται, αλλά εκδικούνται αυτοί που ασκούν την εξουσία",https://www.documentonews.gr/article/koyrtobik-h-dhmokratia-den-ekdikeitai-alla-ekdikoyntai-aytoi-poy-askoyn-thn-exoysia/," Στα λεγόμενα του υφυπουργού Λευτέρη Οικονόμου, ο οποίος αναφερόμενος στον… ",2021,01,22
2021-01-21 17:57:00,Ψέματα και θράσος από τον Λ. Οικονόμου για τον Δ. Κουφοντίνα,https://www.documentonews.gr/article/psemata-kai-thrasos-apo-ton-l-oikonomoy-gia-ton-d-koyfontina/, «Πρέπει να υπενθυμίσω ότι ο Κουφοντίνας είναι βαρυποινίτης και έχει… ,2021,01,21
2021-01-21 11:57:00,Παρέμβαση του Έκτορα Κουφοντίνα: «Η κυβέρνηση ουσιαστικά μας λέει ότι το κράτος δικαίου είναι τρομοκρατία»,https://www.documentonews.gr/article/parembash-toy-ektora-koyfontina-h-kybernhsh-oysiastika-mas-leei-oti-to-kratos-dikaioy-einai-tromokratia/," Παρέμβαση πραγματοποιεί ο γιος του Δημήτρη Κουφοντίνα, Έκτορας, με αφορμή… ",2021,01,21
2021-01-20 15:26:00,Σε κρίσιμη κατάσταση ο Δ. Κουφοντίνας – Παίζουν με τη ζωή του,https://www.documentonews.gr/article/se-krisimh-katastash-o-d-koyfontinas-paizoyn-me-th-zwh-toy/, Κρίσιμη είναι η κατάσταση υγείας του Δημήτρη Κουφοντίνα ο οποίος… ,2021,01,20
2021-01-20 08:46:00,«Η δημοκρατία δεν εκδικείται»,https://www.documentonews.gr/article/h-dhmokratia-den-ekdikeitai/," Δεκαπέντε στελέχη του ΣΥΡΙΖΑ υπογράφουν κείμενο για τον Δημήτρη Κουφοντίνα,… ",2021,01,20
2021-01-19 21:25:00,ΕλΕΔΑ κατά κυβέρνησης για Κουφοντίνα: Γενικευμένη περιστολή δικαιωμάτων και διακριτική μεταχείριση κρατουμένων δεν συμβαδίζουν με το Κράτος Δικαίου,https://www.documentonews.gr/article/eleda-kata-kybernhshs-gia-koyfontina/, Η Ελληνική Ένωση για τα Δικαιώματα του ανθρώπου εξέδωσε ανακοίνωση… ,2021,01,19
2021-01-19 06:34:00,«Σηκωτό» μετέφεραν στο νοσοκομείο τον απεργό πείνας Δ. Κουφοντίνα,https://www.documentonews.gr/article/shkwto-meteferan-sto-nosokomeio-ton-apergo-peinas-d-koyfontina/, Στο νοσοκομείο Λαμίας μεταφέρθηκε από τις φυλακές Δομοκού όπου και… ,2021,01,19
2021-01-17 11:20:00,MεΡΑ 25: Κυβερνητική μεθόδευση η μεταγωγή Κουφοντίνα στο νοσοκομείο,https://www.documentonews.gr/article/mera-25-kybernhtikh-methodeysh-h-metagwgh-koyfontina-sto-nosokomeio/, Η μεταγωγή του καταδίκου Δημήτρη Κουφοντίνα από τις αγροτικές φυλακές… ,2021,01,17
2021-01-17 06:46:00,Λαμία: Αρνήθηκε την ιατρική βοήθεια ο Κουφοντίνας και επέστρεψε στη φυλακή,https://www.documentonews.gr/article/lamia-arnhthhke-thn-iatrikh-bohtheia-o-koyfontinas-kai-epestrepse-sth-fylakh/, Ελάχιστο χρόνο κράτησε η «επίσκεψη» Κουφοντίνα στα Επείγοντα του ΓΝ… ,2021,01,17
2021-01-13 14:26:00,Διαδικτυακό ψήφισμα για τη μεταγωγή του απεργού πείνας Δ. Κουφοντίνα στον Κορυδαλλό,https://www.documentonews.gr/article/diadiktyako-pshfisma-gia-th-metagwgh-toy-apergoy-peinas-d-koyfontina-ston-korydallo/, H «απροκάλυπτη μεθόδευση σε βάρος του επί 18 χρόνια και… ,2021,01,13
2021-08-01 16:14:00,Ξεκινάει και πάλι απεργία πείνας ο Δ. Κουφοντίνας για τα αυτονόητα,https://www.documentonews.gr/article/xekinaei-kai-pali-apergia-peinas-o-d-koyfontinas-gia-ta-aytonohta/, Απεργία πείνας ξεκινάει και πάλι ο Δημήτρης Κουφοντίνας ζητώντας για… ,2021,08,01
2021-07-01 20:58:00,Ψέμα και θράσος από τη Νικολάου: Υποστηρίζει ότι ο Κουφοντίνας μετήχθη στον Κορυδαλλό – Αρνείται να προσκομίσει τα έγγραφα,https://www.documentonews.gr/article/psema-kai-thrasos-apo-th-nikolaoy-yposthrizei-oti-o-koyfontinas-methxthh-ston-korydallo-arneitai-na-proskomisei-ta-eggrafa/, Το παράτυπο της υπόθεσης της μεταγωγής του Δημήτρη Κουφοντίνα από… ,2021,07,01
2021-07-01 18:30:00,Τραγέλαφος και ακραία τυπολατρία: Ζητούν επανάληψη της δίκης της 17Ν για το… τίποτα,https://www.documentonews.gr/article/tragelafos-kai-akraia-typolatria-zhtoyn-epanalhpsh-ths-dikhs-ths-17n-gia-to-tipota/, Λίγο καιρό πριν συμπληρωθούν 19 χρόνια κράτησης του Δημήτρη Κουφοντίνα… ,2021,07,01
2020-12-23 18:36:00,"Κουφοντίνας: Το «Κράτος Δικαίου» γίνεται το «Δίκαιο του Κράτους» – Απλή, καθαρή, πρωτόγονη εκδίκηση",https://www.documentonews.gr/article/koyfontinas-to-kratos-dikaioy-ginetai-to-dikaio-toy-kratoys-aplh-katharh-prwtogonh-ekdikhsh/," Για ξεκαθάρισμα λογαριασμών τύπου σικελικής φαμίλιας, κάνει λόγο ο _x000D_… ",2020,12,23
2020-12-21 19:35:00,"Στον Δομοκό αντί για τον Κορυδαλλό ο Κουφοντίνας – Με βάναυσο τρόπο η μεταγωγή του, λέει η Κούρτοβικ",https://www.documentonews.gr/article/ston-domoko-anti-gia-ton-korydallo-o-koyfontinas-me-banayso-tropo-h-metagwgh-toy-leei-h-koyrtobik/, Η μεταγωγή του Δημήτρη Κουφοντίνα από τις αγροτικές φυλακές Κασσαβέτειας_x000D_… ,2020,12,21
2020-12-21 16:26:00,Άμεση εφαρμογή του νέου νόμου Χρυσοχοΐδη: Μεταγωγή – απαγωγή του Κουφοντίνα παρά την απαγόρευση,https://www.documentonews.gr/article/amesh-efarmogh-toy-neoy-nomoy-xrysoxoidh-metagwgh-apagwgh-toy-koyfontina-para-thn-apagoreysh/, Επιβεβαιώνοντας τα περί φωτογραφικής διάταξης στον νέο νόμο – έκτρωμα… ,2020,12,21
2020-06-24 16:53:00,Νέο «όχι» για άδεια στον Δημήτρη Κουφοντίνα,https://www.documentonews.gr/article/neo-oxi-gia-adeia-ston-dhmhtrh-koyfontina/," Νέο «όχι» στο αίτημά του Δημήτρη Κουφοντίνα για άδεια, είπε… ",2020,06,24
2020-01-21 08:41:00,Νέο «όχι» από το Δικαστικό Συμβούλιο για άδεια στον Κουφοντίνα,https://www.documentonews.gr/article/neo-oxi-apo-to-dikastiko-symboylio-gia-adeia-ston-koyfontina/, Απορριπτική ήταν η απόφαση του Συμβουλίου Πλημμελειοδικών Βόλου και στο… ,2020,01,21
2019-12-13 12:57:00,Προσφυγή Κουφοντίνα στο Δικαστικό Συμβούλιο Βόλου για 9ήμερη εορταστική άδεια,https://www.documentonews.gr/article/prosfygh-koyfontina-sto-dikastiko-symboylio-boloy-gia-9hmerh-eortastikh-adeia/," Στο Συμβούλιο Πλημμελειοδικών Βόλου προσέφυγε ο Δημήτρης Κουφοντίνας, για να… ",2019,12,13
2019-10-12 19:34:00,Νέο «όχι» στο αίτημα Κουφοντίνα για άδεια,https://www.documentonews.gr/article/neo-oxi-sto-aithma-koyfontina-gia-adeia/, Απορρίφθηκε και το νέο αίτημα του Δημήτρη Κουφοντίνα για να… ,2019,10,12
